,name,street,phone,city,website,state,parent
2448,Advance America,196 N Madera Ave,(559) 842-6900,Kerman ,http://www.advanceamerica.net/store-locations/california/196-n-madera-avenue-kerman-93630?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2449,Advance America,21620 Bear Valley Rd Ste D-5,(760) 247-6799,Apple Valley ,http://www.advanceamerica.net/store-locations/california/21620-bear-valley-rd-unit-d-5-apple-valley-92308?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2450,Advance America,1240 W Foothill Blvd,(909) 579-0942,Upland ,http://www.advanceamerica.net/store-locations/california/1240-w-foothill-blvd-upland-91786?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2451,Advance America,8521 Foothill Blvd,(818) 951-0349,Sunland ,http://www.advanceamerica.net/store-locations/california/8521-foothill-blvd-sunland-91040?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2452,Advance America,216 W East Ave Ste A,(530) 894-1457,Chico ,http://www.advanceamerica.net/store-locations/california/216-w-east-ave-ste-a-chico-95926?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2453,Advance America,1453 W Yosemite Ave,(209) 825-9491,Manteca ,http://www.advanceamerica.net/store-locations/california/1453-w-yosemite-ave-manteca-95337?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2454,Advance America,1880 Fort Jones Rd,(530) 842-3099,Yreka ,http://www.advanceamerica.net/store-locations/california/1880-fort-jones-rd-yreka-96097?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2455,Advance America,2749 S Mooney Blvd,(559) 622-0171,Visalia ,http://www.advanceamerica.net/store-locations/california/2749-south-mooney-blvd-visalia-93277?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2456,Advance America,13937 Pioneer Blvd,(562) 409-9166,Norwalk ,http://www.advanceamerica.net/store-locations/california/13937-pioneer-blvd-norwalk-90650?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2457,Advance America,1602 W Grand Ave,(805) 474-8412,Grover Beach ,http://www.advanceamerica.net/store-locations/california/1602-w-grand-avenue-grover-beach-93433?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2458,Advance America,1121 W Valley Blvd Ste G,(661) 822-3312,Tehachapi ,http://www.advanceamerica.net/store-locations/california/1121-valley-blvd-ste-g-tehachapi-93561?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2459,Advance America,1113 Imperial Ave W Ste 106,(760) 357-9858,Calexico ,http://www.advanceamerica.net/store-locations/california/1113-imperial-avenue-west-ste-106-calexico-92231?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2460,Advance America,770 Sycamore Ave Ste 123,(760) 734-3613,Vista ,http://www.advanceamerica.net/store-locations/california/770-sycamore-ave-ste-123-vista-92083?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2461,Advance America,240 N Market St,(310) 677-7576,Inglewood ,http://www.advanceamerica.net/store-locations/california/240-n-market-street-inglewood-90301?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2462,Advance America,3216 W Monte Vista Ave,(209) 664-9785,Turlock ,http://www.advanceamerica.net/store-locations/california/3216-w-monte-vista-ave-turlock-95380?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2463,Advance America,138 W Main St Ste B,(805) 648-5745,Ventura ,http://www.advanceamerica.net/store-locations/california/138-w-main-st-ste-b-ventura-93001?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2464,Advance America,2556 Glendale Blvd,(323) 661-6497,Los Angeles ,http://www.advanceamerica.net/store-locations/california/2556-glendale-blvd-los-angeles-90039?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2465,Advance America,3907 Chicago Ave,(951) 222-0274,Riverside ,http://www.advanceamerica.net/store-locations/california/3907-a-chicago-ave-riverside-92507?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2466,Advance America,1424 W Foothill Blvd Ste D,(909) 873-8769,Rialto ,http://www.advanceamerica.net/store-locations/california/1424-w-foothill-blvd-ste-d-rialto-92376?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2467,Advance America,3623 S Vermont Ave,(323) 373-1838,Los Angeles ,http://www.advanceamerica.net/store-locations/california/3623-south-vermont-avenue-los-angeles-90007?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2468,Advance America,5140 Foothills Blvd Ste 180,(916) 797-1804,Roseville ,http://www.advanceamerica.net/store-locations/california/5140-foothills-blvd-ste-180-roseville-95747?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2469,Advance America,1600 Howard Rd,(559) 673-6658,Madera ,http://www.advanceamerica.net,CA,0
2470,Advance America,908 99w Ste B,(530) 824-0374,Corning ,http://www.advanceamerica.net/store-locations/california/908-hwy-99-w-ste-b-corning-96021?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2471,Advance America,1685 Pacific Coast Hwy Ste C,(310) 534-8524,Harbor City ,http://www.advanceamerica.net/store-locations/california/1685-pacific-coast-hwy-ste-c-harbor-city-90710?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2472,Advance America,5194 Arlington Ave,(951) 509-1081,Riverside ,http://www.advanceamerica.net/store-locations/california/5194-arlington-ave-riverside-92504?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2473,Advance America,1665 Contra Costa Blvd,(925) 969-9359,Pleasant Hill ,http://www.advanceamerica.net/store-locations/california/1665-contra-costa-blvd-pleasant-hill-94523?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2474,Advance America,1525 S Broadway Ste A,(805) 925-5493,Santa Maria ,http://www.advanceamerica.net/store-locations/california/1525-a-south-broadway-santa-maria-93454?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2475,Advance America,4120 Clairemont Mesa Blvd Unit 101-c,(858) 490-0292,San Diego ,http://www.advanceamerica.net/store-locations/california/4120-clairemont-mesa-blvd-unit-101-c-san-diego-92117?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2476,Advance America,3020 N Broadway,(323) 276-0686,Los Angeles ,http://www.advanceamerica.net/store-locations/california/3020-n-broadway-lincoln-heights-90031?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2477,Advance America,1274 W Henderson Ave,(559) 781-0522,Porterville ,http://www.advanceamerica.net/store-locations/california/1274-w-henderson-avenue-porterville-93257?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2478,Advance America,3145 El Cajon Blvd,(619) 640-1799,San Diego ,http://www.advanceamerica.net/store-locations/california/3145-el-cajon-blvd-san-diego-92104?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2479,Advance America,19357 Soledad Canyon Rd,(661) 298-8548,Canyon Country ,http://www.advanceamerica.net/store-locations/california/19357-soledad-canyon-rd-canyon-country-91351?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2480,Advance America,159 N Fairview Ave,(805) 683-1964,Goleta ,http://www.advanceamerica.net/store-locations/california/159-n-fairview-ave-goleta-93117?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2481,Advance America,2729 N Bristol St Ste B3,(714) 541-9424,Santa Ana ,http://www.advanceamerica.net,CA,0
2482,Advance America,11142 Palms Blvd,(310) 482-3944,Los Angeles ,http://www.advanceamerica.net,CA,0
2483,Advance America,6097 N Figarden Dr,(559) 276-2012,Fresno ,http://www.advanceamerica.net,CA,0
2484,Advance America,31755 Date Palm Dr Ste 31755,(760) 202-0235,Cathedral City ,http://www.advanceamerica.net/store-locations/california/31-755-date-palm-dr-ste-e-cathedral-city-92234?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2485,Advance America,1040 Huntington Dr,(626) 303-2604,Duarte ,http://www.advanceamerica.net,CA,0
2486,Advance America,2544 Arden Way Ste B,(916) 488-4783,Sacramento ,http://www.advanceamerica.net/store-locations/california/2544-arden-way-ste-b-sacramento-95825?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2487,Advance America,30145 Antelope Rd Ste 103,(951) 246-1359,Menifee ,http://www.advanceamerica.net/store-locations/california/30145-antelope-rd-ste-103-menifee-92584?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2488,Advance America,9320 Whittier Blvd,(562) 942-9744,Pico Rivera ,http://www.advanceamerica.net/store-locations/california/9320-whittier-blvd-pico-rivera-90660?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2489,Advance America,3007 Highland Ave Ste 101,(619) 474-9360,National City ,http://www.advanceamerica.net/store-locations/california/3007-highland-ave-ste-101-national-city-91950?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2490,Advance America,9020 Alondra Blvd,(562) 461-7970,Bellflower ,http://www.advanceamerica.net/store-locations/california/9020-alondra-blvd-bellflower-90706?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2491,Advance America,1515 Palm Ave Ste L,(619) 423-5260,San Diego ,http://www.advanceamerica.net/store-locations/california/1515-palm-avenue-ste-l-san-diego-92154?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2492,Advance America,2260 Oro Dam Blvd E Ste D,(530) 534-4853,Oroville ,http://www.advanceamerica.net/store-locations/california/2260-oro-dam-blvd-e-ste-d-oroville-95966?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2493,Advance America,7433 Florence Ave,(562) 806-2711,Downey ,http://www.advanceamerica.net/store-locations/california/7433-florence-avenue-downey-90240?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2494,Advance America,1106 N Citrus Ave Ste A,(626) 332-1980,Covina ,http://www.advanceamerica.net/store-locations/california/1106-n-citrus-avenue-ste-a-covina-91722?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2495,Advance America,1502 W Whittier Blvd,(562) 690-3302,La Habra ,http://www.advanceamerica.net/store-locations/california/1502-west-whittier-blvd-la-habra-90631?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2496,Advance America,1221 E Valley Pkwy,(760) 233-2715,Escondido ,http://www.advanceamerica.net/store-locations/california/1221-b-e-valley-parkway-escondido-92027?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2497,Advance America,2240 E Plaza Blvd Ste H,(619) 470-9828,National City ,http://www.advanceamerica.net/store-locations/california/2240-e-plaza-blvd-ste-h-national-city-91950?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2498,Advance America,2691 Balls Ferry Rd,(530) 378-0537,Anderson ,http://www.advanceamerica.net/store-locations/california/2691-balls-ferry-rd-anderson-96007?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2499,Advance America,15312 S Harlan Rd,(209) 858-2841,Lathrop ,http://www.advanceamerica.net/store-locations/california/15312-s-harlan-rd-lathrop-95330?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2500,Advance America,7291 Greenback Ln Ste 2,(916) 727-1215,Citrus Heights ,http://www.advanceamerica.net/store-locations/california/7291-greenback-lane-ste-2-citrus-heights-95621?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2501,Advance America,2532 22nd St,(510) 230-4860,San Pablo ,http://www.advanceamerica.net,CA,0
2502,Advance America,3890 N Cedar Ave Ste 103,(559) 227-6783,Fresno ,http://www.advanceamerica.net/store-locations/california/3890-n-cedar-103-fresno-93726?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2503,Advance America,6411 Del Amo Blvd,(562) 804-3697,Lakewood ,http://www.advanceamerica.net/store-locations/california/6411-del-amo-blvd-lakewood-90713?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2504,Advance America,1698 W 6th St Ste B,(951) 278-1164,Corona ,http://www.advanceamerica.net/store-locations/california/1698-w-6th-st-ste-b-corona-92882?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2505,Advance America,4663 Pacific Ave Ste C,(209) 477-9844,Stockton ,http://www.advanceamerica.net/store-locations/california/4663-pacific-ave-suite-c-stockton-95207?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2506,Advance America,1150 E Philadelphia St Ste 112,(909) 930-3832,Ontario ,http://www.advanceamerica.net,CA,0
2507,Advance America,7828 Gerber Rd,(916) 681-2200,Sacramento ,http://www.advanceamerica.net/store-locations/california/7828-gerber-road-sacramento-95828?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2508,Advance America,1740 N Texas St,(707) 399-0836,Fairfield ,http://www.advanceamerica.net/store-locations/california/1740-n-texas-st-fairfield-94533?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2509,Advance America,1029 Bridge St Ste D,(530) 458-4488,Colusa ,http://www.advanceamerica.net,CA,0
2510,Advance America,2600 Oswell St Ste C,(661) 872-0686,Bakersfield ,http://www.advanceamerica.net/store-locations/california/2600-oswell-space-c-bakersfield-93306?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2511,Advance America,5054 N Blackstone Ave Ste 102,(559) 227-5041,Fresno ,http://www.advanceamerica.net/store-locations/california/5054-n-blackstone-ave-ste-102-fresno-93710?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2512,Advance America,5441 N Figueroa St Ste A,(323) 340-8525,Los Angeles ,http://www.advanceamerica.net/store-locations/california/5441-n-figueroa-street-ste-a-highland-park-90042?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2513,Advance America,717 S Fortuna Blvd,(707) 725-2173,Fortuna ,http://www.advanceamerica.net/store-locations/california/717-s-fortuna-blvd-fortuna-95540?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2514,Advance America,708 W Onstott Frontage Rd Ste B,(530) 751-3955,Yuba City ,http://www.advanceamerica.net/store-locations/california/708-w-onstott-frontage-rd-ste-b-yuba-city-95991?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2515,Advance America,5568 Monterey Hwy,(408) 225-0480,San Jose ,http://www.advanceamerica.net/store-locations/california/5568-monterey-road-san-jose-95138?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2516,Advance America,4654 E Avenue S Ste H,(661) 533-0471,Palmdale ,http://www.advanceamerica.net/store-locations/california/4654-east-ave-s-ste-h-palmdale-93552?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2517,Advance America,1829 E 4th St,(909) 460-5958,Ontario ,http://www.advanceamerica.net/store-locations/california/1829-e-4th-street-ontario-91764?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2518,Advance America,4910 E Kings Canyon Rd Ste 107,(559) 252-6268,Fresno ,http://www.advanceamerica.net/store-locations/california/4910-e-kings-canyon-ste-107-fresno-93727?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2519,Advance America,13423 Telegraph Rd,(562) 944-0113,Whittier ,http://www.advanceamerica.net/store-locations/california/13423-telegraph-road-whittier-90605?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2520,Advance America,420 River St Ste B,(831) 459-6727,Santa Cruz ,http://www.advanceamerica.net/store-locations/california/420-river-street-ste-b-santa-cruz-95060?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2521,Advance America,902 N China Lake Blvd,(760) 446-0883,Ridgecrest ,http://www.advanceamerica.net/store-locations/california/902-n-china-lake-blvd-ridgecrest-93555?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2522,Advance America,280 E Sepulveda Blvd,(310) 830-4960,Carson ,http://www.advanceamerica.net/store-locations/california/280-e-sepulveda-blvd-carson-90745?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2523,Advance America,40477 Murrieta Hot Springs Rd # D-5,(951) 461-0270,Murrieta ,http://www.advanceamerica.net/store-locations/california/40477-murrieta-hot-springs-rd-d-5-murrieta-92563?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
2524,Advance America,534 N 2nd St,(619) 593-8104,El Cajon ,http://www.advanceamerica.net/store-locations/california/534-n-2nd-street-el-cajon-92021?utm_source=yext&utm_medium=local&utm_term=1602&utm_campaign=website,CA,0
