;Unnamed: 0;name;street;phone;city;website;state;parent
3311;3311;Advanced Cash;397 W Main St;(864) 764-1550;Spartanburg;;;Advanced Cash
3312;3312;Advanced Cash;616 Edgefield Rd Ste 130;(803) 426-8911;North Augusta;http://approvedcashadvance.com/locations/north_augusta;;Advanced Cash
3313;3313;Advanced Cash;1010 South St Ste B;(402) 476-7212;Lincoln ;http://www.advancecash.info/Lincoln_NE_Cash_Advance;;Advanced Cash
3314;3314;Advanced Cash;Highway 2;(402) 802-9217;Lincoln ;;;Advanced Cash
3315;3315;Advanced Cash;326 Lincoln Way;(515) 598-7375;Ames ;;;Advanced Cash
3316;3316;Advanced Cash;1187 S Highway 79;(636) 226-5992;Winfield ;;;Advanced Cash
3317;3317;Advanced Cash & Check Cashing;5501 Holdrege St Ste F;(402) 464-1522;Lincoln ;http://www.paydayexpresscash.com;;Advanced Cash & Check Cashing
3318;3318;Advanced Cash & Check Cashing;1921 O St;(402) 477-5692;Lincoln ;http://www.paydayexpresscash.com;;Advanced Cash & Check Cashing
3319;3319;Advanced Cash Services;931 Belmont Ave;(413) 317-7571;Springfield ;;;Advanced Cash Services
3320;3320;Advanced Check Cash Advance;;(423) 702-4740;;http://www.advancedcheckcash.com;;Advanced Check Cash Advance
3321;3321;Advanced Check Cash Advance;;(423) 877-8880;;http://www.advancedcheckcash.com;;Advanced Check Cash Advance
3322;3322;Advanced Checking Kansas;2201 SW Gage Blvd Ste 12;(785) 271-0081;Topeka;;;Advanced Checking Kansas
3323;3323;Advanced Fluid Solutions;14275 Midway Rd Ste 220;(972) 687-9186;Addison;;;Advanced Fluid Solutions
3324;3324;Advanced Paychecks;1309 Wisconsin Ave;(262) 377-2274;Grafton;;;Advanced Paychecks
3325;3325;Advanced Payday Loans Inc;6150 Midlothian Tpke;(804) 233-0261;Richmond ;;;Advanced Payday Loans Inc
3326;3326;Advanced Payday Plus;724 Highland Ave;(800) 896-9062;National City ;http://www.cashadvancenmore.com;;Advanced Payday Plus
3327;3327;Advanced Small Business Solutions;;(517) 435-3618;;http://www.asbsmi.com;;Advanced Small Business Solutions
3328;3328;AdvanSys;16275 Collins Ave;(855) 470-2274;Sunny Isles beach ;;;AdvanSys
3329;3329;Advantage 1 Loans;547 E Sahara Ave;(702) 734-7135;Las Vegas ;/listings/1000439574392/directions;;Advantage 1 Loans
3330;3330;Advantage Cash Advance;13730 W 8 Mile Rd;(248) 658-2274;Oak Park ;;;Advantage Cash Advance
3331;3331;Advantage Cash Systems;215 Main St;(610) 792-5061;Royersford;;;Advantage Cash Systems
3332;3332;Advantage Check Cashing;527 N Church St;(931) 823-9933;Livingston ;;;Advantage Check Cashing
3333;3333;Advantage Finance;616 Sm1960west Sutie 680;(713) 774-1011;Houston;http://advantagefinancellc.com;;Advantage Finance
3334;3334;Advantage Finance;8320 Gulf Fwy Ste 242;(713) 645-1181;Houston;http://www.2advantagefinancellc.com;;Advantage Finance
3335;3335;Advantage Pawn;;(901) 443-3826;;http://www.advantagepawntn.com;;Advantage Pawn
3336;3336;Advantage Team Loans;2401 Pennsylvania Ave Ste 102;(267) 798-7800;Wilmington ;;;Advantage Team Loans
3337;3337;Advantage Title Loans;2591 Montgomery Hwy;(334) 699-5586;Dothan;;;Advantage Title Loans
3338;3338;advertising profits from home;;(954) 830-6510;;;;advertising profits from home
3339;3339;Affirmative Loan Co Inc;507 E Washington St;(620) 347-8299;Arma;;;Affirmative Loan Co Inc
3340;3340;Affordable Cash Loans;509 Georgia Ave;(803) 278-6789;North Augusta;http://www.affordablecashcredit.com;;Affordable Cash Loans
3341;3341;Africa Family Travel Agency;309 S Duluth Ave;(605) 553-1515;Sioux Falls ;;;Africa Family Travel Agency
3342;3342;AJ's Super Pawn;496 E Holt Ave;(909) 417-0003;Pomona ;http://www.ajssuperpawn.com;;AJ's Super Pawn
3343;3343;AJ's Super Pawn;5810 Riverside Dr;(909) 315-2786;Chino ;http://ajsfastcash.net;;AJ's Super Pawn
3344;3344;Akron Drive Pawn;;(336) 734-9139;;http://www.akrondrivepawn.com;;Akron Drive Pawn
3345;3345;Al's Check Cashing;1434 93rd Ln NE;(763) 785-2274;Minneapolis;http://alscheckcashing.com;;Al's Check Cashing
3346;3346;ALABAMA FAST FUND$;110 Pelham Rd S;(256) 452-6581;Jacksonville;;;ALABAMA FAST FUND$
3347;3347;Alabama Title Loan;2233a E South Blvd;(334) 288-7181;Montgomery;https://alabamatitleloansinc.com;;Alabama Title Loan
3348;3348;Alabama Title Loan;1803 Center Point Pkwy;(205) 854-7144;Birmingham;https://www.alabamatitleloans.net/Locations/ALABAMA/Birmingham/1723-Center-Point-Pkwy?utm_source=YextRON&utm_medium=Organic&utm_campaign=Website;;Alabama Title Loan
3349;3349;Alabama Title Loans;1000 Rucker Blvd;(334) 308-1280;Enterprise;https://alabamatitleloansinc.com;;Alabama Title Loans
3350;3350;Alabama Title Loans;619 McFarland Blvd;(205) 330-1244;Northport;https://alabamatitleloansinc.com;;Alabama Title Loans
3351;3351;Alabama Title Loans;1104 Highway 231 S;(334) 566-2024;Troy;https://alabamatitleloansinc.com;;Alabama Title Loans
3352;3352;Alabama Title Loans;9900 Parkway E;(205) 853-0932;Birmingham;https://www.alabamatitleloans.net/Locations/ALABAMA/Birmingham/9900-Parkway-East?utm_source=YextRON&utm_medium=Organic&utm_campaign=Website;;Alabama Title Loans
3353;3353;Alabama Title Loans;2926 Pelham Pkwy;(205) 419-4844;Pelham;https://alabamatitleloansinc.com;;Alabama Title Loans
3354;3354;Alabama Title Loans;9849 Parkway E;(205) 520-0772;Birmingham;https://alabamatitleloansinc.com;;Alabama Title Loans
3355;3355;Alabama Title Loans;2901 University Dr NW;(256) 536-0683;Huntsville;https://alabamatitleloansinc.com;;Alabama Title Loans
3356;3356;Alabama Title Loans;823 9th Ave SW;(205) 481-9454;Bessemer;https://alabamatitleloansinc.com;;Alabama Title Loans
3357;3357;Alabama Title Loans;38 Washington Ave;(334) 832-2334;Montgomery;https://alabamatitleloansinc.com;;Alabama Title Loans
3358;3358;Alabama Title Loans;1214 Rucker Blvd;(334) 308-1280;Enterprise;https://alabamatitleloansinc.com;;Alabama Title Loans
3359;3359;Alabama Title Loans;194 Green Springs Hwy;(205) 941-1150;Birmingham;https://www.alabamatitleloans.net/Locations/ALABAMA/Homewood/194-Green-Springs-Hwy?utm_source=YextRON&utm_medium=Organic&utm_campaign=Website;;Alabama Title Loans
3360;3360;Alabama Title Loans;758 W Main St;(334) 673-8766;Dothan;https://alabamatitleloansinc.com;;Alabama Title Loans
3361;3361;Alabama Title Loans;1911 S Mckenzie St;(251) 971-6713;Foley;https://alabamatitleloansinc.com;;Alabama Title Loans
3362;3362;Alabama Title Loans;840 W Fairview Ave;(334) 832-2334;Montgomery;https://alabamatitleloansinc.com;;Alabama Title Loans
3363;3363;Alabama Title Loans;107 Arnold St NW;(256) 737-1099;Cullman;https://alabamatitleloansinc.com;;Alabama Title Loans
3364;3364;Alabama Title Loans;1637 Pinson Valley Pkwy;(205) 849-4477;Birmingham;https://www.alabamatitleloans.net/Locations/ALABAMA/Tarrant-City/1637-Pinson-Valley-Pkwy?utm_source=YextRON&utm_medium=Organic&utm_campaign=Website;;Alabama Title Loans
3365;3365;Alabama Title Loans Inc;;(800) 913-8214;;http://www.alabamatitleloansinc.com/?utm_medium=pll&utm_source=yp&utm_campaign=alst;;Alabama Title Loans Inc
3366;3366;Alabama Title Loans, Inc.;941 Us Highway 431;(256) 298-7056;Boaz;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0691;;Alabama Title Loans, Inc.
3367;3367;Alabama Title Loans, Inc.;1911 S Mckenzie St;(251) 213-2462;Foley;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0852;;Alabama Title Loans, Inc.
3368;3368;Alabama Title Loans, Inc.;1005 Broad St;(334) 375-8162;Selma;http://www.alabamatitleloansinc.com/?utm_medium=bry&utm_source=yellowpages&utm_campaign=al0655;;Alabama Title Loans, Inc.
3369;3369;Alabama Title Loans, Inc.;5400 Highway 90 W;(251) 316-4942;Mobile;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0445;;Alabama Title Loans, Inc.
3370;3370;Alabama Title Loans, Inc.;1604 W Magnolia Ave;(334) 817-7935;Geneva;http://www.alabamatitleloansinc.com/?utm_medium=bry&utm_source=yellowpages&utm_campaign=al0368;;Alabama Title Loans, Inc.
3371;3371;Alabama Title Loans, Inc.;1020 Montgomery Hwy;(334) 500-1048;Dothan;http://www.alabamatitleloansinc.com/?utm_medium=bry&utm_source=yellowpages&utm_campaign=al0366;;Alabama Title Loans, Inc.
3372;3372;Alabama Title Loans, Inc.;7900 Airport Blvd;(251) 333-6971;Mobile;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0087;;Alabama Title Loans, Inc.
3373;3373;Alabama Title Loans, Inc.;1400 S Us Highway 31;(251) 202-3299;Bay Minette;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0676;;Alabama Title Loans, Inc.
3374;3374;Alabama Title Loans, Inc.;901 Glenn Blvd SW;(256) 364-8598;Fort Payne;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0666;;Alabama Title Loans, Inc.
3375;3375;Alabama Title Loans, Inc.;2901 University Dr NW;(256) 937-7053;Huntsville;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0019;;Alabama Title Loans, Inc.
3376;3376;Alabama Title Loans, Inc.;225 Cox Creek Pkwy;(256) 712-2015;Florence;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0006;;Alabama Title Loans, Inc.
3377;3377;Alabama Title Loans, Inc.;3203 Spring Hill Ave;(251) 340-1425;Mobile;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0453;;Alabama Title Loans, Inc.
3378;3378;Alabama Title Loans, Inc.;726 Mcfarland Blvd;(205) 710-3035;Northport;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0004;;Alabama Title Loans, Inc.
3379;3379;Alabama Title Loans, Inc.;1200 Snow St;(256) 403-2769;Oxford;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0667;;Alabama Title Loans, Inc.
3380;3380;Alabama Title Loans, Inc.;31611 Highway 43;(334) 456-3678;Thomasville;http://www.alabamatitleloansinc.com/?utm_medium=bry&utm_source=yellowpages&utm_campaign=al0663;;Alabama Title Loans, Inc.
3381;3381;Alabama Title Loans, Inc.;2200 Dauphin Island Pkwy;(251) 333-1065;Mobile;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0557;;Alabama Title Loans, Inc.
3382;3382;Alabama Title Loans, Inc.;3951 Government Blvd;(251) 316-7309;Mobile;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0554;;Alabama Title Loans, Inc.
3383;3383;Alabama Title Loans, Inc.;1021 Coffeeville Rd;(251) 262-2179;Jackson;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0960;;Alabama Title Loans, Inc.
3384;3384;Alabama Title Loans, Inc.;914 Saraland Blvd S;(251) 340-1437;Saraland;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0021;;Alabama Title Loans, Inc.
3385;3385;Alabama Title Loans, Inc.;5523 Highway 43;(251) 333-8674;Satsuma;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0370;;Alabama Title Loans, Inc.
3386;3386;Alabama Title Loans, Inc.;1315 6th Ave SE;(256) 973-0465;Decatur;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0541;;Alabama Title Loans, Inc.
3387;3387;Alabama Title Loans, Inc.;2233 E South Blvd;(334) 245-7519;Montgomery;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0003;;Alabama Title Loans, Inc.
3388;3388;Alabama Title Loans, Inc.;500 S Wilson Ave;(251) 316-4975;Mobile;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0018;;Alabama Title Loans, Inc.
3389;3389;Alabama Title Loans, Inc.;1003 Highway 280 Byp;(334) 468-6087;Phenix City;http://www.alabamatitleloansinc.com/?utm_medium=bry&utm_source=yellowpages&utm_campaign=al0526;;Alabama Title Loans, Inc.
3390;3390;Alabama Title Loans, Inc.;11303 Memorial Pkwy SE;(256) 970-1345;Huntsville;http://www.alabamatitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=al0009;;Alabama Title Loans, Inc.
3391;3391;Alabama Title Loans, Inc.;963 S Memorial Ave;(334) 310-0114;Prattville;http://www.alabamatitleloansinc.com/?utm_medium=bry&utm_source=yellowpages&utm_campaign=al0521;;Alabama Title Loans, Inc.
3392;3392;Alabama Title Loans, Inc.;2233A E South Blvd;(334) 288-7181;Montgomery;http://www.al-cartitleloans.com;;Alabama Title Loans, Inc.
3393;3393;Alabama Title Loans, Inc.;3530 Atlanta Hwy;(334) 244-9043;Montgomery;http://alabamacashusa.com;;Alabama Title Loans, Inc.
3394;3394;Alabama Title Loans, Inc.;10220 Highway 43;(251) 675-4316;Creola;http://www.alabamatitleloansinc.com;;Alabama Title Loans, Inc.
3395;3395;Alabama Title Loans, Inc.;2316 Memorial Pkwy SW;(256) 539-7731;Huntsville;http://alabamatitleloansinc.com;;Alabama Title Loans, Inc.
3396;3396;Alabama Title Loans, Inc.;2316 Memorial Pkwy NW;(256) 539-7731;Huntsville;;;Alabama Title Loans, Inc.
3397;3397;Alabama Title Loans, Inc.;3716 Moffett Rd;(251) 344-2401;Mobile;http://www.al-cartitleloans.com;;Alabama Title Loans, Inc.
3398;3398;Alabama Title Loans, Inc.;3735 Gulf Shores Pkwy;(251) 967-1534;Gulf Shores;http://www.alabamatitleloansinc.com;;Alabama Title Loans, Inc.
3399;3399;Alabama Title Pawn;11227 Al Highway 157 Ste B;(256) 974-0709;Moulton;;;Alabama Title Pawn
3400;3400;Alamogordo Payday Loans ? Allied Cash Advance;1101 10th St Ste A;(575) 437-3135;Alamogordo ;http://alliedcash.com;;Alamogordo Payday Loans ? Allied Cash Advance
3401;3401;Alaska Cash Now;481 W Parks Hwy;(907) 376-3377;Wasilla ;;;Alaska Cash Now
3402;3402;Alaska Fast Cash;1731 E Palmer Wasilla Hwy;(907) 376-7800;Wasilla ;;;Alaska Fast Cash
3403;3403;Alaska Payday Advance;12551 Old Glenn Hwy;(907) 696-6669;Eagle River ;http://cashamerica.com;;Alaska Payday Advance
3404;3404;Alaska Payday Loans;27811 Raven Ct;(907) 696-6669;Chugiak ;;;Alaska Payday Loans
3405;3405;Albuquerque Payday Loans -  Allied Cash Advance;3821 Menaul Blvd NE Ste 3821;(505) 883-0025;Albuquerque ;http://www.alliedcash.com;;Albuquerque Payday Loans -  Allied Cash Advance
3406;3406;Albuquerque Payday Loans ? Allied Cash Advance;11100 Montgomery Blvd NE;(505) 294-4252;Albuquerque ;http://www.alliedcash.com;;Albuquerque Payday Loans ? Allied Cash Advance
3407;3407;Albuquerque Payday Loans & Cash Advances by Phone;100 Sun Ave NE Ste 652;(505) 726-4766;Albuquerque ;http://albuquerque.safeloansbyphone.com;;Albuquerque Payday Loans & Cash Advances by Phone
3408;3408;Alexandria Cash Advance;1710 Jackson St;(318) 443-2838;Alexandria;;;Alexandria Cash Advance
3409;3409;Alexandria Payday Loans ? Allied Cash Advance;8855 Richmond Hwy;(703) 360-2244;Alexandria ;https://locations.alliedcash.com/va/alexandria/8855-richmond-highway.html;;Alexandria Payday Loans ? Allied Cash Advance
3410;3410;Alexandria Payday Loans ? Allied Cash Advance;8855 Richmond Hwy;(703) 360-2244;Alexandria ;https://locations.alliedcash.com/va/alexandria/8855-richmond-highway.html;;Alexandria Payday Loans ? Allied Cash Advance
3411;3411;All American Check Cashing;1320 N Morrison Blvd Ste 107;(985) 542-0060;Hammond;;;All American Check Cashing
3412;3412;All American Check Cashing;505 Cobblestone Ct;(601) 605-1678;Madison;;;All American Check Cashing
3413;3413;All American Check Exchange Inc;225 Meadowbrook Rd Ste A;(601) 982-9076;Jackson;;;All American Check Exchange Inc
3414;3414;All American Loans & Payday Advance;104 N Pocola Blvd;(918) 436-6188;Pocola ;http://cashamerica.com;;All American Loans & Payday Advance
3415;3415;All American Loans & Payday Advance;427 Main St;(918) 875-3113;Arkoma ;;;All American Loans & Payday Advance
3416;3416;All Cash Advance, LLC;501 Parkway;(865) 429-6121;Sevierville ;;;All Cash Advance, LLC
3417;3417;All Credit Lenders;2527 S Business Dr;(920) 452-1895;Sheboygan;/listings/461741813/menu?lid=461741813;;All Credit Lenders
3418;3418;All Credit Lenders;1924 Plainfield Rd;(815) 725-1500;Crest Hill ;http://allcreditlenders.net;;All Credit Lenders
3419;3419;All Credit Lenders;4875 E State St;(815) 484-0064;Rockford ;http://allcreditlenders.net;;All Credit Lenders
3420;3420;All Day Payday Loans;1202 Veterans Memorial Dr;(337) 893-3240;Abbeville;;;All Day Payday Loans
3421;3421;All Star Check Advance;3304 Us Highway 80 W;(334) 787-5073;Phenix City;;;All Star Check Advance
3422;3422;All Star Pay Day Loans;206 S 3rd Ave;(231) 796-5818;Big Rapids ;;;All Star Pay Day Loans
3423;3423;All Yours Loans;3930 Flagstone Ct;(314) 718-6416;Florissant ;http://www.allyoursloans.com;;All Yours Loans
3424;3424;All-N-One Check Advance;5200 W Newberry Rd;(352) 376-2274;Gainesville ;;;All-N-One Check Advance
3425;3425;Allday Payday Loans;1108 The Blvd;(337) 334-3699;Rayne;http://louisiana.paydayadvancesreviewed.com;;Allday Payday Loans
3426;3426;Allen AME Saints Ftnd.;P O Box 61746.;(843) 801-3631;North Charleston;;;Allen AME Saints Ftnd.
3427;3427;Alliance Cash Services;2653 W Oxford Loop Ste 101;(662) 236-5001;Oxford;http://www.alliancecashservices.com;;Alliance Cash Services
3428;3428;Allied Cash Advance;5287 Highway 280 Ste 267;(205) 980-7641;Birmingham;http://www.alliedcash.com;;Allied Cash Advance
3429;3429;Allied Cash Advance;445 Main St Ste 123;(205) 655-5921;Trussville;http://www.alliedcash.com;;Allied Cash Advance
3430;3430;Allied Cash Advance;3014 Allison Bonnett Memorial Dr Ste 142;(205) 497-8796;Bessemer;http://www.alliedcash.com;;Allied Cash Advance
3431;3431;Allied Cash Advance;1112 7th St;(985) 384-4300;Morgan City;http://www.alliedcash.com;;Allied Cash Advance
